,title,clickbait
1507,I Don't Owe Anyone My Body,True
1508,Pigskin A Blanket: NFL Week 13 Picks,True
1509,Which Member Of Girls Aloud Are You,True
1510,The 21 Craziest Fan Theories Of 2015,True
1511,We Know Your Age Based On The Words You Hate The Most,True
1512,21 Deliciously Warming West African Dishes You Should Be Eating This Winter,True
1513,23 Places You Won't Believe Are In England,True
1514,19 Iconic Lessons Britney Spears Taught Us About Life,True
1515,17 Ways To Have A Crafternoon With A Bottle Of Booze,True
1516,17 Things Everyone Regrets Doing In Freshers' Week,True
1517,How Sex Attractive Are You,True
1518,12 Amazing YA Books By Latino Authors You Wont Be Able To Put Down,True
1519,We Know Which Country You're Going To Die In Based On One Question,True
1520,"How Well Do You Remember The Lyrics To ""No Scrubs""",True
1521,This Is Why Ramen Has Never Looked So Good,True
1522,"Can We Guess Your Favorite Sex Position Based On Your Favorite ""Friends"" Character",True
1523,Dakota Johnson And Leslie Mann Hilariously Hit On A Hot Reporter,True
1524,There's A Weird Geographical Quirk About Sweden's Match Against Denmark This Week,True
1525,A High School Football Star Was Paralyzed After A Person Texted While Driving,True
1526,This Test Will Determine If Nature Or Nurture Runs Your Life,True
1527,What Kind Of Introvert Are You,True
1528,21 Things Everyone With A Vagina Should Know About Kegels,True
1529,What Is Britney Spears Dreaming About In This Photo,True
1530,Can We Guess What You Hate Most Based On How You Swear,True
1531,Which Condiment Matches Your Personality,True
1532,"A Full Breakdown Of The Long Feud Involving Amber Rose, Kanye West, And The Kardashians",True
1533,25 Adorable Animals To Brighten Your Day,True
1534,This Animal Test Will Reveal How You Truly See Yourself,True
1535,27 Gluttonous Foods To Eat Before Your New Year's Resolution Kicks In,True
1536,16 New Year's Resolutions Only Book Nerds Can Relate To,True
1537,16 Celebrities You Had No Idea Were British,True
1538,This Video Of A Dying Dog Being Nursed Back To Health Is Heartwarmingly Beautiful,True
1539,21 Dogs Who Take Their Jobs Very Seriously,True
1540,11 Arts And Crafts Projects That Prove Mason And Penelope Disick Are Creative Geniuses,True
1541,If Rom Coms Were Realistic,True
1542,Ranveer Singh Talked About Facing The Casting Couch And It's Uncomfortably Real,True
1543,How Do You Keep The Romance Alive After Kids,True
1544,"15 Times ""Broad City"" Was The Best Part Of 2015",True
1545,19 Reasons Filipino Christmas Is Actually The Best,True
1546,13 Charts That Perfectly Sum Up The Reality Of Planning A Wedding,True
1547,What Pet Name Should You Bestow Upon Your Significant Other,True
1548,9 Women In Movies Who Somehow Brought In All The Money This Year,True
1549,25 Real AF Struggles Anyone Who Works Out Will Recognize,True
1550,Can You Name The Christmas Movie From The Distorted Scene,True
1551,Justin Bieber's Dad Sent This Really Awkward Tweet About His Son's Penis,True
1552,Here's How To Make An Easy One-Pot Winter Chili,True
1553,Can You Actually Name These Pixar Characters,True
1554,"Your Soulmate Tom Hiddleston Is Really, Really Good At Impressions",True
1555,24 Amazing Products To Let The World Know You're A Burger Fan,True
1556,23 Things Your RA Doesn't Want You To Know,True
1557,Awkward Commercial Kiss,True
1558,What About You Are People Most Attracted To,True
1559,18 Hangover Texts That Are Just Too Real,True
1560,What Do You Really Need To Hear Right Now,True
1561,26 Things People In A Relationship Will Never Ever Understand,True
1562,Here's How People LOL Differently Around The World,True
1563,What It's Like To Date When You Can't Have Sex,True
1564,"A Physicist Tweeted That Gravitational Waves ""May Have Been Discovered"" And People Are Excited",True
1565,This Girl Cried When She Tried Pepsi For The First Time Because Life Is So Much Sometimes,True
1566,Which Halsey Song Are You,True
1567,Vin Diesel Shut Down Body Shamers With A Single Instagram,True
1568,How Glamorous Are You Actually,True
1569,The Full Story Of How 2015 Was The Year Humanity Lost All Hope,True
1570,24 Forgotten Items All Late '90s Teen Girls Were Slightly Obsessed With,True
1571,16 Photos That Prove Just How Hardcore Curling Is,True
1572,This Peeing Drunk With Your BFF Infographic Is Too Real,True
1573,How King Bach Dominated Vine,True
1574,Everything You Thought You Knew About Washing Your Sheets Is Wrong,True
1575,The 38 Most Awkward Cats Of 2015,True
1576,27 Struggles People Who Don't Have Big Boobs Will Never Understand,True
1577,Here's How To Actually Get Fit When You're A College Student,True
1578,18 Texts From Moms That Have NO IDEA What They're Doing,True
1579,20 Painfully Honest Confessions From Women With Polycystic Ovary Syndrome,True
1580,Why Everyone Needs To Stop Body-Shaming Cheryl Fernandez-Versini,True
1581,18 Animals So Weird They're Probably Fake,True
1582,This Bride Eating A Burger At A Hockey Game In Her Wedding Dress Is All Of Us,True
1583,Pick A Heart To Get A Positive Message Just For You,True
1584,This Food Test Will Determine If You're Actually From Maryland,True
1585,"This ""Gilmore Girls"" Fan Designs Beautiful Posters Inspired By The Show",True
1586,24 Times Ruby Rose And Phoebe Dahl Defined Relationship Goals In 2015,True
1587,We Know What Kind Of Sexts You Send,True
1588,Which Famous Vampire Should You Date Based On Your Zodiac Sign,True
1589,This Color Test Will Determine Your Go-To Sex Move,True
1590,Tell Us The Creepiest Thing A Child Has Ever Said To You,True
1591,25 Feminist Songs That Always Make You Feel Like A Boss,True
1592,33 Impossibly Cute Ways To Cover Your Body In Books,True
1593,What Will Your Old Person Hobby Be,True
1594,"21 Times ""Catastrophe"" Perfectly Summed Up Life In Your Thirties",True
1595,"Parents Are Irate Over A Children's Book Called ""Do You Want To Play With My Balls?""",True
1596,Here's What Happened When Americans Were Given 10 Minutes To Describe Everything British,True
1597,10 Pairs Of Unrelated Films Summed Up In The Same Sentence,True
1598,How Well Do You Actually Know Cher Horowitz,True
1599,We Need To Talk About Janet Jackson's Side-Eye,True
1600,Evan Rachel Wood Just Made The Most Amazing Comments About Bisexuality,True
1601,29 Autocorrect Fails That Are Never Not Funny,True
1602,How Can You Lose 50+ Pounds,True
1603,15 Ways We Actually Express Ourselves,True
1604,"Meet Alice In Wonderland's Daughter On Disney's ""Descendants: Wicked World""",True
1605,Find Out What You Should Watch On Netflix This February,True
1606,Here's Everyone Who Attended The BAFTAs,True
1607,Getting A Phone Call In 2016,True
1608,53 Wonderfully Pointless Facts About The English Language,True
1609,What's The Most Shocking Way You've Injured Yourself,True
1610,How Many Iconic Early '00s Movies Have You Actually Seen,True
1611,18 Genius Ways To Eat Cheese For Every Meal,True
1612,What Number Are You,True
1613,Rose McGowan Defends Comments Criticizing Caitlyn Jenner's Understanding of Womanhood,True
1614,Kids Try Coffee For The First Time,True
1615,Here's What You Need To Know About Getting Popular Tattoos,True
1616,20 Things That Happen When You're Out With The Squad,True
1617,Which Person Should Write You A Haiku For Valentine's Day,True
1618,How Much Of A Grinch Are You,True
1619,Steven Avery's Son Doesn't Think His Dad Is Guilty Of Murder,True
1620,An Ode To Yolanda Foster's Malibu Mansion,True
1621,9 Safety Tips To Keep Your Pet Happy And Healthy This Fall,True
1622,"Kristen Stewart Thinks People Should ""Do Something"" About The Lack Of Gender Equality",True
1623,14 Types Of People At Every College Party,True
1624,17 Incredibly Important Life Lessons We Can Learn From Winona Ryder,True
1625,Easy DIY Halloween Nails,True
1626,10 Awesome Things You Can Make Out Of Duct Tape,True
1627,Who Said It: Chandler Bing Or Liz Lemon,True
1628,Tell Us About Yourself(ie): Adam Copeland,True
1629,"Do You Remember The Lyrics To Ashlee Simpson's ""L.O.V.E.""",True
1630,21 Gloriously Cheesy Desserts,True
1631,We Got Eyebrow Extensions And The Transformations Were Unreal,True
1632,11 Types Of Student Everyone Meets At University,True
1633,Here Are All The Winners At The 2016 Golden Globes,True
1634,24 Things You'll Understand If You Think Working Out Is The Worst,True
1635,Thoughts During A Pedicure,True
1636,Why This TV Show Featured Full-Frontal Male Nudity,True
1637,What's The Most Savage Thing Your Grandma Has Ever Said To You,True
1638,"P. Diddy's ""I Need A Girl (Part One)"" Was The Best R&B Song Of The Early 2000s",True
1639,21 Cosy AF Bedroom Goals,True
1640,17 Books With LGBT Characters That Will Actually Change Your Life,True
1641,These 17 Inappropriate Pumpkins Will Make You Feel Things,True
1642,Women Discuss Crushing On Friends,True
1643,Can You Match The Flame Test Colour To The Element,True
1644,22 Photos That Prove Britain Is A Fictional Country,True
1645,17 Babysitting Horror Stories That Prove Kids Are The Worst,True
1646,These Insane Sandcastle Hotels Really Exist And You Can Actually Stay In Them,True
1647,Which Drake Album Matches Your Personality,True
1648,How Dirty Minded Are You Really,True
1649,Couples Find Out If Their Stories Of How They Met Add Up,True
1650,33 Love Songs From The Early '00s You'll Never Forget,True
1651,17 Problems You'll Understand If You're Tall-Ish,True
1652,17 Things Plus-Size Women Can't Possibly Do,True
1653,Can You Identify The Elements From Their Periodic Symbols,True
1654,What Baskin Robbins Flavor Are You Based On The Day You Were Born,True
1655,19 Words That Mean Something Completely Different When You're Obsessed With Makeup,True
1656,27 Totally Hilarious Family Photos,True
1657,I Turned My LinkedIn Profile Into A Dating Profile,True
1658,Here's How To Step Up Your Selfie Game By Thinking Creatively,True
1659,"Emma Watson Was Told Not To Use The Word ""Feminism"" During A Speech About Equality",True
1660,How Well Do You Actually Know Prince Eric,True
1661,This Writer Penned A Poem For Each Night She Went Over The Manhattan Bridge,True
1662,We Know Your Favorite Disney Movie Based On Your Favorite Dog,True
1663,22 Hilarious Holiday Cards For People Who Love Food,True
1664,17 Times Netflix And Chill Was The Greatest Meme Ever,True
1665,Donald Trump In Famous Horror Movie Scenes Will Petrify You,True
1666,21 Times Chris Pratt Was Too Good For This World,True
1667,29 Tweets About Technology Guaranteed To Make You Laugh,True
1668,"30 Words For ""Fart,"" Ranked",True
1669,We Need To Discuss Global Treasure Alicia Vikander,True
1670,21 Tumblr Posts That Will Speak Directly To Your Soul During Finals Week,True
1671,9 Recipes For People Who Are Obsessed With Pork And Slow Cookers,True
1672,These Microscopic Videos Will Make Your Skin Crawl In A Good Way,True
1673,32 Times Lady Gaga Slayed The Shit Out Of Us On Instagram,True
1674,18 Things To Do With A Date Besides Netflix And Chill,True
1675,"Which Hogwarts Houses Do These ""Game Of Thrones"" Characters Belong In",True
1676,Britney Spears Googled A Picture Of Corn To Post On Instagram,True
1677,These Hollywood Actors Performed Monologues Of Other Women's Abortion Stories,True
1678,16 Spanish Landmarks That Are Actually Crap,True
1679,12 Disneyland Treats You Can Only Indulge In During The Holidays,True
1680,21 Delicious Cookie Recipes To Make This Fall,True
1681,Guy Friends Get Naked And Bare All,True
1682,22 Cats We've All Been At Some Point In Our Lives,True
1683,12 Amazing Photos That Will Make You Feel So Very Insignificant,True
1684,"Which Is Better: ""Hocus Pocus"" Or ""Halloweentown""",True
1685,"Daniel Radcliffe Really Wants You To Know That He Didn't Masturbate On The Set Of ""Harry Potter""",True
1686,Signs You're An Old Married Couple,True
1687,"Do You Say ""Awnt"" Or ""Ant""",True
1688,This Gorgeous Man Travels The World Eating Pizza,True
1689,This Guy Forgot His ID And Became Every Bouncer's Worst Nightmare,True
1690,Signs You Grew Up Italian-American,True
1691,19 Reasons Straight Women Should Stay Single Forever,True
1692,What Boozy Drink Should You Have After Work,True
1693,Isn't It Time For A New Religion,True
1694,"7 Essays To Read: Smoking To Get Sober, Asian Pseudonyms, And Loneliness",True
1695,19 Things All Students Have Experienced,True
1696,23 Things Every Music Nerd Will Find Funny,True
1697,21 Times Blue Ivy's Hair Stunted On Toddlers Everywhere,True
1698,We Can Guess Your Age With Just Three Questions About Your WhatsApp Habits,True
1699,The 24 Best Literary Debuts Of 2015,True
1700,Women Share Their First Queer Crush,True
1701,21 Crock Pot Dump Dinners For Winter,True
1702,An Adorable Animals Advent Calendar: December 6,True
1703,This Pastry Chef Matches His Treats To His Outfit And It Works,True
1704,Are You More Hogwarts Or Xavier's,True
1705,8 Animals That May Not Survive 2016,True
1706,17 Severely Relatable Moments For Anyone With Gift-Opening Anxiety,True
1707,Which Shia Are You Based On Your Favorite Hole,True
1708,16 Siblings Who Had The Last Laugh,True
1709,23 Things That Are Way Too Real If You've Been Single For Over A Year,True
1710,Which Random Hogwarts Student Are You Based On Your Zodiac Sign,True
1711,21 Times Pit Bulls Were Good People,True
1712,22 Struggles People Who Don't Wear Glasses Will Never Understand,True
1713,What Happens When A Couple Reveals Their Sexual Fantasies To Each Other,True
1714,"There's A New Character Named Linkle In An Upcoming ""Zelda"" Game",True
1715,12 Unexpectedly Bizarre Moments From British Court Cases,True
1716,"This Is Julia, Sesame Street's First Character With Autism",True
1717,24 Pictures That Are Way Too Real For Everyone With Long Hair,True
1718,How Full Of Crap Is Your House,True
1719,"The One Thing You Never Noticed About ""Tarzan""",True
1720,"Which Lyon Brother On ""Empire"" Is The Most Fine",True
1721,Gabrielle Union And Dwyane Wade Made Their Wedding Video Look Like A Rom-Com Trailer,True
1722,17 Gifts Every ShondaLand Fan Will Love,True
1723,How Well Do You Know Regina George,True
1724,15 Texts Everyone Dreads Getting During Fall,True
1725,"Hey, McDonald's: Fix Your Damn Ice Cream Machine",True
1726,18 TV Characters Who Prove Gryffindors Are The Absolute Best,True
1727,17 Powerful Quotes About Racism In America,True
1728,Here's Why People Are Upset At Amazon's New Seattle Bookstore,True
1729,BuzzFeed Press Blog,True
1730,15 Christmas Emojis You Could Definitely Use Right Now,True
1731,"How Long Would You Last In Kappa Kappa Tau On ""Scream Queens""",True
1732,17 Mouthwatering Ways To Have A Love Affair With Strawberries,True
1733,What Celebrity Body Part Are You,True
1734,36 Of The Absolute Best Curvy Costume Ideas,True
1735,Can You Guess The Smashed Up Valentine's Day Candy,True
1736,You Can Now Show You're Really Interested On Tinder By Swiping Up,True
1737,9 Times Olivia Was Ashamed Of Raven-Symone,True
1738,We Live In A Craven Universe Where Scott Disick Doesn't Have A Wikipedia Page,True
1739,7 Very Easy Ways To Eat Healthier This Week,True
1740,17 Struggles Of Having Parents Who Hate The Way You Dress,True
1741,Serious Question: Is This Brad Pitt Or Not,True
1742,"We Really, Really Need To Talk About Harry Styles' Hair",True
1743,23 Food Truths Only Mexicans Would Understand,True
1744,The Shade Room Is Coming For The Gossip Industry's Wig,True
1745,I Went To The Sylvester Stallone Memorabilia Preview And Asked To Smell Rocky's Gloves,True
1746,The Rock Had To Put One Of His Puppies To Sleep After It Ate A Poisonous Mushroom,True
1747,18 Things All Gin Drinkers Need In Their Life,True
1748,This Story About Alan Rickman And Rupert Grint Bonding Is Lovely,True
1749,Krampus Is The Terrifying Holiday Movie You Didn't Know You Needed,True
1750,Asian Women Watched Asian Porn And They Were Horrified,True
1751,21 Martinis For People Who Are Definitely Not James Bond,True
1752,"We Asked Couples Try Each Other's Hobbies And It Was Pretty, Pretty Cute",True
1753,"We Need To Talk About Lex Luthor In ""Batman V Superman""",True
1754,Today's Good Nice Horoscope For All Humans,True
1755,Relax And Watch This Hamster Eat A Little Carrot,True
1756,What's The Weirdest Sex Toy You've Ever Seen,True
1757,Cher Destroys Donald Trump In One Little Tweet,True
1758,Your Choice Of Christmas Cupcake Will Reveal Your Darkest Secret,True
1759,18 Differences Between Snow Days In Canada And America,True
1760,"This Slow Cooker Pork Rice Bowl Is Quick, Easy, And Filling",True
1761,25 Ridiculously Romantic Moments That Made Us Cry In 2015,True
1762,Which Snake Are You,True
1763,Everyone's Confused Why Sting Is Performing The NBA All-Star Halftime Show In Toronto,True
1764,Stunning Vintage Photos Reveal The Brief Life Of Artist Eva Hesse,True
1765,22 Times Animals Were You Just Trying To Live Your Life,True
1766,What Will Your New Year's Eve Be Like,True
1767,"What ""Harry Potter"" Pick Up Line Should You Use",True
1768,Just A Collection Of People Scolding Each Other On YouTube,True
1769,Here's How To Make Grilled Cheese Sandwiches Filled With Beer,True
1770,"Guys, ""America's Next Top Model"" Is Returning To TV",True
1771,This Guy Pranked His Girlfriend Every Time He Took Her Photo By Filming A Video Instead,True
1772,21 Unexpected Things You Can Make In A Rice Cooker,True
1773,"The New ""Spaceballs: The Schwartz Awakens"" Trailer Will Make You Feel Like A Kid Again",True
1774,This Story Is For Anyone With Reservations About Bringing Syrian Refugees To Canada,True
1775,17 Boozy Ice Cream Treats You Can Actually Make This Holiday Season,True
1776,When You're In Love With Your Best Friend,True
1777,You Will Actually Die From How Mind-Blowing The New Circle K Logo Is,True
1778,17 Pictures That Are Way Too Real For Everyone Who Hates Going Out,True
1779,Which Dog Breed Are You Based On Your Zodiac Sign,True
1780,21 Things Every Minnesotan Has To Do At The Start Of Winter,True
1781,Ask Sarah Jessica Parker Anything You've Ever Wanted To Know About Her,True
1782,Can We Guess Your Age Based On Which Colors Your Choose,True
1783,Channing Tatum Is The Most Emo Guy At The Golden Globe Awards,True
1784,31 Tweets About Exercise That Will Make You Laugh Out Loud,True
1785,What's The Strangest Way You've Seen A Dress Code Enforced,True
1786,This Is The Difference Between People With Social Anxiety And Without,True
1787,We Had People Try The Smelliest Fruit In Front Of A Live Audience,True
1788,"See How Well You Know These ""Arrested Development"" Characters",True
1789,Today's Dose Of WTF: Four Topless Women Did Bollywood Dancing At Times Square Wearing Only Body Paint,True
1790,19 Pictures That Sum Up How Absolutely Ridiculous It Is Finding A Job,True
1791,"Which ""Harry Potter"" Sweet Should You Eat This Halloween",True
1792,"The ""20 Minutes In, He Gives You That Look"" Puzzle",True
1793,"Which Little Mix ""Get Weird"" Song Are You",True
1794,Jennifer Lawrence Hates New Year's Eve For The Same Reason We All Do,True
1795,This Is Why Mainland Europe Is Better At Christmas Than Everyone Else,True
1796,People Try Activated Charcoal Drinks,True
1797,This Is What Disney Villains Would Look Like In Real Life,True
1798,Which Motivational Shia LaBeouf GIF Do You Need To See Today,True
1799,People Are Mourning David Bowie On Twitter And It's Both Moving And Heartbreaking,True
1800,19 Coming Home Outfits You Need For Your Newborn,True
1801,Stop What You're Doing And Worship These Matt Bomer Pictures,True
1802,We Know Your Favorite Pop Star Based On Your Favorite Disney Movie,True
1803,13 Dad Jokes Guaranteed To Slay This Halloween,True
1804,24 Underrated British Musicians You Need To Discover,True
1805,26 Misconceptions All Bi People Want To Set Straight,True
1806,How Many Of These CW Shows Have You Seen,True
1807,The Hardest Alcohol Quiz You Will Ever Take,True
1808,"Dear Britney Spears, Please Add ""Overprotected"" To Your Vegas Show",True
1809,How Much Of A Miserable Bastard Are You Actually,True
1810,Paris Hilton's Phone Case Is The Greatest Phone Case To Ever Protect A Phone,True
1811,19 Hilarious Tweets About Kids That Will Make You Laugh Out Loud,True
1812,Can You Identify These TV Shows Based On Their IMDb Descriptions,True
1813,18 Ads From 1915 That Prove We've Come A Long Way In 100 Years,True
1814,"The Sexual Tension Is Real In The New ""Batman V Superman"" Teaser",True
1815,What '00s Hit Best Describes Your Love Life,True
1816,19 Things Every College Kid Is Thankful For This Thanksgiving Break,True
1817,"Which Character From ""Red Oaks"" Are You",True
1818,If Beauty Product Ads Were Actually Honest,True
1819,What's The Best College Drunk Food Spot In America,True
1820,42 Photos Of What It Looked Like Inside Kanye West's Fashion Show,True
1821,These Dads Working Out With Their Babies Prove That Fitness Is Forever,True
1822,8 Photos Of Dogs Before And After Being Rescued,True
1823,"22 Hilarious Pictures Only ""The Walking Dead"" Fans Will Understand",True
1824,27 Moms Who Are Trolls At Heart,True
1825,"The First Trailer For ""I Am Cait"" Season 2 Is Here",True
1826,Drunk People Drunk Dial Their Loved Ones,True
1827,What Do You Think Is The Meaning Of Life,True
1828,23 Mums Who Took Snapchat A Little Too Far,True
1829,Watch Google's CEO Dissing The Hell Outta Real Madrid Like A True Barca Fan,True
1830,Which Banned Book Influenced You The Most,True
1831,This Clydesdale Horse Already Has The Best Photobomb Of 2016,True
1832,Chicago Vs. New York: The Ultimate Showdown,True
1833,21 Things You've Never Noticed At Disneyland,True
1834,Jimmy Kimmel Asked People If They Were Ready For A 5.5 Equinox AKA Fall,True
1835,16 Reasons Kids With Protective Parents Are The Best Friends To Have,True
1836,Meet The 4-Year-Old Twins Who Are Taking The Modeling World By Storm,True
1837,These Could Be The Last Days Of The Messiest Party On Earth,True
1838,Meet The Male Model Who Is Working To Help People Learn To Love Their Skin,True
1839,23 Pictures People Who Haven't Worked Retail Will Never Understand,True
1840,What's Your Actual Name Based On Your Birth Month,True
1841,"This Is What ""Home Alone"" Would Be Like If It Were Set In 2015",True
1842,"Which ""Friends"" Character Are You Based On Your Birth Month",True
1843,15 Things Your Dentist Actually Wants You To Know,True
1844,What Is Your Best Advice For Dating Someone With Depression,True
1845,21 Things You'll Understand If You're Slightly Obsessed With Your Eyebrows,True
1846,22 Faces That Perfectly Capture The Struggle Of Trying To Act Sober,True
1847,Penelope Cruz And Javier Bardem Were The Ultimate Fangirls On Stage With U2,True
1848,8 New Types Of Goth That Are Better Than Health Goth,True
1849,36 Happy Dogs For The Sad People Out There,True
1850,15 Things People Who Grew Up With Young Parents Will Understand,True
1851,22 Christmas Photos That Are Too Real For Mexicans,True
1852,John Stamos Blessed The World With A Photo Of His Bare Ass For Paper Magazine,True
1853,How Well Do You Actually See Autumn Colors,True
1854,The Only Plans You Should Be Making This Valentine's Day,True
1855,31 Things That All Breakfast Lovers Will Definitely Understand,True
1856,Is This A Jessica Or Ashlee Simpson Lyric,True
1857,17 Dramatic Transformations That Prove The Power Of The Weave,True
1858,Here's A Preview Of The New MAC Makeup Designed By A Bunch Of Badass Women,True
1859,27 Absurdly Cute Gifts That No One Could Resist,True
1860,16 Photos From The Delhi Queer Pride Parade That Will Restore Your Faith In Humanity,True
1861,27 Pictures That Will Mildly Irritate Anyone Who Loves Stationery,True
1862,Here Are All The Cat Breeds You Never Knew Existed,True
1863,18 Things Only People Who Love Workout Classes Will Know,True
1864,What's The Best Thing To Buy At Trader Joe's,True
1865,6 Women + 1 Spooky Lip Color,True
1866,Which Early '00s Pop Diva Are You Based On Your Zodiac,True
1867,17 Entirely Unnecessary Beauty Products That Actually Exist,True
1868,Celebs Ate Just As Much As You On Thanksgiving,True
1869,Can We All Appreciate How Hot AF Harry Judd Looks In This New Perfume Ad,True
1870,17 People On The Difficulties Of Being Biracial,True
1871,"Which ""The Maze Runner"" Character Are You",True
1872,Watch How Weather People Made Fools Of Themselves In 2015,True
1873,17 Insanely Brilliant Ways To Hide Alcohol In Your Outfit,True
1874,A Surprise Snowstorm Turned This Couple's Wedding Into A Winter Wonderland,True
1875,Zayn Malik Has Bleached His Hair Again And Grown A Big Beard,True
1876,37 Songs You Need In Your Life This February,True
1877,What Makes Carly Rae Jepsen A Pop Star,True
1878,21 Things That Happen When You Decide To Grow Out Your Short Hair,True
1879,This Stunning New Clothing Line Bridges Fashion And Feminism,True
1880,17 Things You Might Get If You're A PoC Fan Of Marvel,True
1881,18 Times The Internet Told The Truth About Grandmas,True
1882,Which Hogwarts Houses Do The Avengers Belong In,True
1883,A Guy Surprised His Girlfriend With Corgis And It's The Best Thing Ever,True
1884,Time To Settle It Once And For All: What's The Best Chocolate Candy You Could Get On Halloween,True
1885,How Reliable Is Your Memory? | Street Tested,True
1886,Which Kardashian/Jenner Are You Based On Your Birth Month,True
1887,Here's Why You've Been Eating French Toast Wrong Your Entire Life,True
1888,42 Movies You Will Be Talking About This Awards Season,True
1889,"This Is The Real, Heartbreaking Story Behind That Viral Dog Bathing Video",True
1890,17 Reactions Everyone Will Recognize During Engagement Season,True
1891,"Can You Identify Which Language These ""Hellos"" Are In",True
1892,18 Fabulous Reasons Regina George Is Perfect The Role Model,True
1893,This Dachshund Is Determined To Sleep With His Teddy Bear,True
1894,19 Muslim Tweets That Will Make You Laugh Every Time,True
1895,This Hijab Barbie Instagram Account Is Beyond Inspiring,True
1896,"27 Times The ""Hamilton"" Fandom Had Jokes",True
1897,17 Overtly Sexual Toys That Someone Thought Was A Good Idea To Sell To Children,True
1898,Here's A Mouthwatering Step-By-Step Guide To Making The Most Insanely Delicious Fried Chicken,True
1899,Definitive Proof Taylor Swift Lyrics Go Perfectly With Horror Movies,True
1900,Trainspotting: Then Vs Now,True
1901,How Do You Feel About Period Sex,True
1902,People Keep Making Huge Facebook Chats With People With The Same Name,True
1903,Michael Bay Has Made A Real Tragedy Into A Dumb Action Movie,True
1904,23 Unforgettable Wedding Moments That Defined 2015,True
1905,Lady Gaga's David Bowie Tattoo Is Huge And Beautiful,True
1906,17 Practical Items That Will Soothe Your Type-A Soul,True
1907,The 46 Best Stoner Memes On The Internet,True
1908,19 Gifts Every Booze Lover Needs To Ask For This Year,True
1909,I'm The Armless Archer And A Paralympic Silver Medalist,True
1910,"This Awesome Dad Built A Backyard Course For His 3-Year-Old Who Loves ""American Ninja Warrior""",True
1911,These Five Questions Will Determine Why You're Still Single,True
1912,8 Best Things About Being Chinese-American,True
1913,24 Hilarious Tweets That Perfectly Capture Your Existential Despair,True
1914,Can You Spell These Commonly Misspelled Canadian Words,True
1915,11 Women Who Did Drake Better Than Drake (On Halloween),True
1916,13 Haikus Only Single People Will Relate To,True
1917,Pigskin A Blanket: NFL Week 11 Picks,True
1918,30 Tweets About Science That Will Make You Laugh And Then Think,True
1919,16 Painfully Honest Confessions From People Into BDSM,True
1920,7 Gorgeous Gift Card Holders That Cost $0,True
1921,28 Essential Items Every Guy Needs To Own This Fall,True
1922,21 Times Michael Scott's Hatred For Toby Flenderson Was Out Of Control,True
1923,"Are You More Dipper Or Mabel From ""Gravity Falls""",True
1924,17 Tweets About Winter Storm Jonas That Will Make You Laugh Out Loud,True
1925,"25 Hottest TV Sex Scenes Of 2015, Ranked From Worst To Best",True
1926,A Hairy Canadian Man Just Made The Sexiest Boudoir Photo Album Of 2016,True
1927,This 30-Year-Old Man Had To Change His Email Address Because His Name Is Taylor Swift,True
1928,Why This Woman Removed Her Healthy Breasts And Ovaries,True
1929,"27 Funny, Bizarre, And Ingenious Excuses People Have Used To Skip School",True
1930,How Well Do You Remember These '90s Premier League Goalkeepers,True
1931,Playboy Just Released Its Last Nude Issue And The Cover Model Is,True
1932,31 Brilliant Words You Didn't Know You Needed In 2015,True
1933,What Happens When Little Girls Help Men Create The Perfect Texts To Their Crushes,True
1934,36 Things That Will Make Riding In Your Car So Much Better,True
1935,"Kylo Ren Did A Hilarious ""Undercover Bosses"" Skit",True
1936,12 Easy DIYs That Will Make You Fair And Lovely,True
1937,"A Student Just Made The Best Cover Of Adele's ""Hello"" You May Ever Hear",True
1938,Which Coast Of The United States Is Actually The Best,True
1939,Thierry Henry Says What We're All Thinking About Sport's LGBT Issues,True
1940,Should You Be With Leonardo DiCaprio Or Ryan Gosling,True
1941,"17 Things ""Gossip Girl"" Actually Got Right About Relationships",True
1942,Tina Fey's New Action Movie Looks Intense And Hilarious,True
1943,25 Movies With Unsimulated Sex,True
1944,12 Celebrities With Powerpuff Girl Eyes,True
1945,How Full Of Christmas Cheer Are You,True
1946,This Vine Of A Toddler Listening To Adele Will Destroy Your Ovaries,True
1947,Here Are 7 Weeknight Dump Dinners You Can Make In Your Slow Cooker,True
1948,What Life-Changing Product Do You Wish You'd Owned Earlier,True
1949,We Know How Addicted You Are To Social Media Based On One Question,True
1950,How To Make Sheet Pan Salmon With Crispy Kale,True
1951,23 Words That Have A Totally Different Meaning If You Were Raised By Caribbean Parents,True
1952,This Video Of A Grandpa Singing To His 93-Year-Old Dying Wife Will Give You All The Feels,True
1953,"Here's What The ""Aladdin"" Cast Looks Like Now",True
1954,18 Times People Had Hilariously Different Reactions On The Internet,True
1955,21 Things Everyone Obsessed With Sephora Knows To Be True,True
1956,Gerard Butler Looked Like Grumpy Cat At The Golden Globes Afterparty,True
1957,Watch This Hedgehog Get A Massage And Instantly Become Tickled,True
1958,We Know Your Favorite Celeb Based On Your Least Favorite Celebs,True
1959,"Craig David Sang An Updated Version Of ""Fill Me In"" And People Are Really Into It",True
1960,Celebrities Around The World Have Paid Tribute To David Bowie,True
1961,"Fuck, Marry, Kill: Same Actor, Different Characters",True
1962,This Lo Mein Recipe Is So Easy You'll Be Able To Open Your Own Restaurant,True
1963,This Is What Porn Sets Look Like When People Aren't Having Sex In Them,True
1964,17 Desserts Guaranteed To Turn You Into A Chocoholic,True
