,Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,Months at Company
14237,41957,45.0,Male,31,Technology,12359,Good,High,Below Average,0,No,78.0,Master’s Degree,Single,3.0,Entry,Large,104,No,No,No,Good,Medium,Left,371
14238,49459,46.0,Male,34,Finance,9872,Good,High,High,2,No,74.0,Bachelor’s Degree,Married,1.0,Senior,Medium,55,No,No,No,Poor,Low,Stayed,408
14239,34997,52.0,Female,38,,7753,,Medium,Average,0,Yes,87.0,High School,Single,1.0,Mid,Medium,102,No,No,No,Good,Medium,Left,457
14240,51641,26.0,Male,15,Healthcare,7530,Excellent,Very High,Below Average,0,No,75.0,Associate Degree,Single,0.0,Entry,Large,48,,Yes,No,Good,Medium,Left,181
14241,53257,40.0,Female,14,Technology,7246,Good,Medium,High,1,Yes,83.0,High School,Single,0.0,Entry,Medium,85,No,No,Yes,Fair,High,Left,167
14242,65859,57.0,Male,45,Healthcare,7934,Fair,Very High,High,2,No,41.0,Bachelor’s Degree,Single,0.0,Mid,Medium,86,No,No,No,Good,Low,Stayed,540
14243,30631,38.0,Male,8,Technology,8739,Excellent,Medium,Below Average,0,No,65.0,Bachelor’s Degree,,3.0,Entry,Small,41,,No,No,Good,High,Stayed,96
14244,72801,29.0,Female,7,Media,5411,Fair,Very High,High,2,Yes,10.0,High School,Single,0.0,Mid,Medium,74,No,No,Yes,Fair,High,Left,83
14245,7891,37.0,Male,26,Technology,11186,Good,Medium,Average,2,Yes,91.0,Associate Degree,Married,4.0,Mid,Large,70,No,No,No,Good,Medium,Stayed,313
14246,52890,29.0,Female,17,Healthcare,7714,Fair,Very High,,2,No,51.0,High School,Married,0.0,Senior,Small,85,No,No,No,Good,Medium,Stayed,204
14247,24016,24.0,Female,14,Technology,8597,Good,High,Average,1,No,91.0,Bachelor’s Degree,Single,,Entry,Large,32,No,No,No,Good,Low,Left,169
14248,68495,45.0,Female,34,Technology,8187,Good,Medium,High,2,Yes,54.0,High School,Married,0.0,Entry,Medium,67,,Yes,No,Poor,Very High,Left,407
14249,64389,30.0,Male,9,,3474,Good,High,Average,0,No,52.0,Associate Degree,Married,3.0,Entry,Small,67,No,No,No,Poor,Low,Left,109
14250,32521,47.0,Male,28,Technology,6939,Poor,High,Average,0,No,79.0,Bachelor’s Degree,Married,0.0,Mid,Medium,33,Yes,No,No,Poor,Low,Stayed,337
14251,66338,33.0,Male,20,,8483,Good,High,Below Average,1,Yes,37.0,Master’s Degree,Married,1.0,Mid,Large,34,No,No,Yes,Poor,,Stayed,240
14252,50781,25.0,Female,11,Media,5251,Good,Low,Average,2,No,53.0,Associate Degree,Married,0.0,Entry,Large,62,,No,No,Excellent,Very High,Left,132
14253,70839,29.0,Male,9,Media,6173,Fair,Low,Average,2,No,91.0,High School,Single,0.0,Mid,Medium,75,No,No,No,Good,Low,Left,108
14254,72765,23.0,Male,8,Healthcare,9280,Fair,High,Average,1,Yes,84.0,High School,Single,2.0,Entry,Medium,18,No,No,No,Fair,Medium,Left,95
14255,53520,55.0,Female,40,,5224,Fair,High,Average,3,No,43.0,Associate Degree,Single,1.0,Entry,Medium,50,No,No,Yes,Fair,Medium,Left,481
14256,5300,30.0,Male,10,Media,6397,Poor,High,Average,4,No,18.0,Master’s Degree,,2.0,Entry,Small,55,No,No,No,Poor,High,Left,121
14257,72466,35.0,Male,7,Healthcare,7765,Excellent,Medium,Average,0,No,76.0,Bachelor’s Degree,,,Entry,Medium,11,Yes,No,No,Poor,,Stayed,84
14258,62355,32.0,Male,9,Finance,10753,Fair,High,Average,2,No,49.0,Master’s Degree,Single,0.0,Entry,Medium,26,No,No,No,Poor,,Left,109
14259,13803,35.0,Female,7,Healthcare,10145,Poor,Very High,Average,2,No,8.0,Bachelor’s Degree,Married,0.0,Mid,Medium,29,No,No,No,Poor,Medium,Left,85
14260,46753,57.0,Male,19,Media,5732,,Low,Below Average,1,No,85.0,High School,Divorced,3.0,Entry,Medium,33,No,No,No,Fair,Medium,Left,229
14261,62318,27.0,Male,14,Finance,8392,Good,Medium,Average,0,No,68.0,High School,Married,3.0,Entry,Medium,54,No,No,No,Good,High,Left,169
14262,4149,24.0,,12,Technology,8594,Good,High,Average,1,Yes,30.0,Associate Degree,Single,4.0,Senior,Medium,85,No,No,No,Good,Low,Stayed,143
14263,52957,41.0,Male,3,Technology,11460,Fair,High,Average,0,Yes,11.0,Bachelor’s Degree,Single,1.0,Senior,Small,58,No,No,No,Good,Medium,Left,37
14264,46743,27.0,Male,17,Technology,9905,Good,Low,Average,0,Yes,56.0,Bachelor’s Degree,Married,1.0,Mid,Small,85,No,No,No,Poor,High,Left,205
14265,73954,22.0,Male,10,Healthcare,7475,Good,High,Average,0,Yes,43.0,High School,Single,0.0,Mid,Small,15,No,No,Yes,Fair,High,Left,120
14266,54955,45.0,Female,11,,5769,Poor,High,Average,1,No,19.0,Bachelor’s Degree,Married,2.0,Senior,Medium,79,No,No,No,Good,Medium,Stayed,133
14267,3434,43.0,Male,12,Healthcare,7722,Good,Very High,Average,1,No,78.0,Associate Degree,,0.0,Entry,Large,87,Yes,No,No,Poor,Very High,Left,144
14268,42909,28.0,Male,14,Media,5965,Fair,High,Average,0,Yes,96.0,PhD,Married,1.0,Senior,Medium,38,No,No,No,Fair,Medium,Stayed,169
14269,54346,32.0,Male,7,Finance,9155,Fair,High,Average,2,No,95.0,Associate Degree,Single,0.0,Entry,Medium,48,No,No,No,Good,Low,Left,85
14270,38253,34.0,Male,21,Healthcare,6735,Good,Low,Average,0,No,77.0,Bachelor’s Degree,Married,5.0,Senior,Medium,59,Yes,No,No,Good,Very High,Stayed,253
14271,28623,50.0,Male,12,Finance,10076,Good,Very High,High,1,Yes,2.0,Associate Degree,Married,0.0,Mid,Large,72,,No,No,Poor,High,Left,145
14272,3907,33.0,,18,Education,3469,Excellent,High,High,0,Yes,9.0,Associate Degree,Married,0.0,Mid,Medium,97,No,No,No,Fair,Medium,Left,215
14273,25777,23.0,Male,6,Education,3856,Excellent,High,Low,1,No,10.0,High School,Single,0.0,Mid,Medium,56,,No,No,Good,Medium,Stayed,72
14274,47040,34.0,Female,12,Finance,11824,Poor,Low,Average,0,No,69.0,Master’s Degree,Single,,Mid,Medium,32,No,No,Yes,Good,Medium,Left,143
14275,23629,28.0,Female,2,Media,5523,Fair,High,High,2,Yes,25.0,High School,Married,2.0,Entry,Large,34,No,No,No,Good,Low,Left,24
14276,15542,23.0,Male,3,Media,5149,Excellent,Very High,Average,2,Yes,65.0,Bachelor’s Degree,Married,0.0,Mid,Medium,33,,No,Yes,Poor,Medium,Stayed,36
14277,29262,46.0,Female,6,Education,4573,Poor,Low,Average,0,No,34.0,Master’s Degree,Married,1.0,Mid,Medium,25,No,No,Yes,Good,Very High,Stayed,73
14278,37807,23.0,Male,11,Finance,7843,Excellent,High,High,1,No,44.0,High School,Married,,Entry,Medium,72,Yes,No,No,Good,,Stayed,133
14279,24628,37.0,Male,16,Finance,8126,Good,High,Average,1,No,70.0,Associate Degree,Single,3.0,Senior,Medium,70,,No,No,Excellent,Medium,Stayed,192
14280,25849,40.0,Female,29,Media,6404,Poor,Medium,Below Average,2,Yes,21.0,Master’s Degree,Married,3.0,Senior,Small,97,No,No,No,Excellent,Medium,Stayed,347
14281,70590,35.0,,13,,5372,Excellent,Medium,Below Average,1,Yes,25.0,Bachelor’s Degree,Married,1.0,Entry,Medium,32,No,No,Yes,Good,Low,Stayed,155
14282,17122,29.0,Female,7,,8493,Poor,High,Low,2,No,37.0,Associate Degree,Single,0.0,Mid,Medium,70,,No,No,Good,High,Stayed,85
14283,7209,19.0,Female,2,,5172,Excellent,Very High,Average,3,No,98.0,Master’s Degree,Married,2.0,Mid,Medium,18,,No,No,Good,Low,Stayed,25
14284,2306,38.0,Female,30,Technology,10141,Fair,Very High,Average,2,No,93.0,High School,Married,3.0,Entry,Small,56,,No,No,Poor,High,Left,361
14285,38433,31.0,Male,13,Media,5749,Good,High,Average,0,No,46.0,Associate Degree,Married,1.0,Entry,Medium,59,No,Yes,No,Good,High,Stayed,157
14286,36583,56.0,Male,34,Healthcare,8826,Good,High,Average,0,No,86.0,Bachelor’s Degree,Married,3.0,Mid,Medium,57,Yes,No,No,Good,Low,Stayed,407
14287,18687,24.0,Male,7,Technology,7331,Excellent,Very High,Average,0,Yes,61.0,Bachelor’s Degree,Single,2.0,Senior,Medium,35,No,No,No,Good,Low,Stayed,84
14288,12634,32.0,Female,17,Education,3117,Excellent,Low,Average,0,Yes,78.0,Associate Degree,Single,2.0,Senior,Medium,42,Yes,No,No,Poor,Medium,Stayed,205
14289,2139,45.0,Male,26,Technology,10234,Good,High,Average,2,No,83.0,Bachelor’s Degree,Single,4.0,Entry,Medium,31,No,No,No,Good,Medium,Left,312
14290,31545,19.0,Male,1,Healthcare,7609,Excellent,Medium,Average,0,No,85.0,High School,Married,3.0,Entry,Large,80,No,Yes,No,Fair,High,Left,13
14291,70354,47.0,Male,21,Media,5483,Good,Low,Average,2,Yes,20.0,Associate Degree,Single,3.0,Mid,Medium,45,No,No,Yes,Fair,Medium,Left,253
14292,16994,36.0,Male,5,,7876,Fair,Medium,High,1,No,50.0,Associate Degree,Divorced,3.0,Entry,Small,36,No,No,No,Good,Low,Left,60
14293,39416,41.0,Female,12,Healthcare,6431,Poor,High,High,1,No,12.0,Bachelor’s Degree,Married,1.0,Senior,Small,87,No,No,Yes,Good,Low,Stayed,145
14294,68260,26.0,Male,16,Education,3938,Good,Very High,Average,4,No,75.0,Bachelor’s Degree,Single,0.0,Mid,Medium,46,No,No,No,Good,Low,Stayed,191
14295,66745,49.0,Male,35,Finance,10079,Fair,Medium,Average,0,Yes,92.0,High School,Single,4.0,Mid,Medium,60,Yes,No,No,Fair,Medium,Stayed,419
14296,1521,24.0,Male,13,Education,5078,Good,Medium,Average,0,Yes,7.0,Bachelor’s Degree,Married,1.0,Entry,Small,67,No,No,No,Good,Low,Left,156
14297,70981,59.0,Male,34,Finance,7226,Good,High,Average,3,No,95.0,Associate Degree,Divorced,1.0,Mid,Small,37,No,No,Yes,Fair,Low,Stayed,409
14298,73639,21.0,Female,8,Finance,10021,Good,High,High,0,No,49.0,Bachelor’s Degree,Married,1.0,Senior,Large,29,No,No,No,Fair,,Stayed,97
14299,61679,52.0,Male,30,Education,5890,Good,High,Average,0,Yes,49.0,High School,Married,4.0,Entry,Small,88,No,No,No,Good,Low,Left,361
14300,812,27.0,Male,17,Education,3725,Poor,Medium,Average,1,Yes,46.0,High School,Single,5.0,Mid,Medium,83,No,No,No,Excellent,High,Stayed,205
14301,42238,48.0,Male,17,Media,6192,Good,Medium,Below Average,1,Yes,88.0,Associate Degree,Single,2.0,Mid,Medium,38,No,No,No,Good,Low,Left,204
14302,68951,38.0,Female,7,Media,5850,Excellent,High,Low,0,Yes,75.0,High School,Divorced,,Mid,Small,21,Yes,No,No,Poor,Low,Stayed,85
14303,57338,28.0,Female,10,Finance,6467,Fair,High,Below Average,2,Yes,14.0,Bachelor’s Degree,Single,0.0,Mid,Medium,22,No,No,No,Good,Medium,Left,120
14304,4290,39.0,Male,20,Healthcare,7974,Good,High,Average,0,Yes,72.0,High School,Married,,Entry,Small,39,No,No,No,Good,Medium,Stayed,239
14305,39084,57.0,Male,15,Technology,9182,Poor,Very High,,3,No,26.0,Bachelor’s Degree,,0.0,Entry,Small,70,Yes,No,No,Fair,High,Stayed,180
14306,26061,20.0,Male,9,Healthcare,8298,Excellent,Medium,Average,0,Yes,20.0,PhD,Married,3.0,Mid,Medium,60,,No,No,Good,High,Stayed,107
14307,30818,29.0,Male,8,Finance,10492,Poor,Low,High,2,No,60.0,High School,Single,0.0,Mid,Small,73,No,No,No,Fair,High,Left,97
14308,18054,54.0,Female,44,Media,5334,Poor,High,Average,0,No,14.0,Bachelor’s Degree,Divorced,2.0,Entry,Small,97,No,No,No,Excellent,High,Stayed,528
14309,46318,35.0,Male,5,Healthcare,9069,Fair,Medium,Average,1,No,64.0,PhD,Single,3.0,Mid,Small,28,,No,No,Good,Very High,Left,61
14310,33977,54.0,Male,24,Education,3070,Fair,Low,Average,0,No,9.0,Associate Degree,Married,0.0,Senior,Medium,87,No,No,Yes,Good,Low,Stayed,288
14311,21841,19.0,Female,3,Technology,11185,Good,Very High,Below Average,4,Yes,98.0,Bachelor’s Degree,,1.0,Entry,Large,19,No,No,Yes,Good,Low,Left,36
14312,8286,24.0,Male,16,Education,4265,Fair,High,Average,2,Yes,8.0,High School,Single,4.0,Entry,Medium,62,Yes,No,No,Good,Low,Stayed,193
14313,12279,56.0,Female,32,,9294,Fair,High,Average,0,No,68.0,High School,Divorced,2.0,Entry,Medium,76,No,No,No,Good,Medium,Left,385
14314,21627,35.0,Male,26,Technology,9530,Good,Medium,Below Average,0,Yes,87.0,Bachelor’s Degree,Married,1.0,Mid,Medium,67,Yes,No,No,Good,Low,Stayed,312
14315,21795,53.0,Male,28,Education,5386,Good,High,Average,1,No,52.0,Associate Degree,Divorced,0.0,Mid,Small,90,No,No,Yes,Good,High,Stayed,335
14316,958,42.0,Male,17,Technology,10494,Fair,High,Average,0,No,8.0,Master’s Degree,Married,,Entry,Medium,33,No,No,No,Fair,Medium,Stayed,205
14317,64439,58.0,Male,17,Education,3765,Good,Very High,High,0,Yes,56.0,Bachelor’s Degree,Single,3.0,Mid,Medium,59,,Yes,No,Poor,Medium,Left,204
14318,43905,,Male,27,Healthcare,7524,Poor,High,High,0,Yes,37.0,Master’s Degree,Married,1.0,Senior,Medium,104,Yes,No,No,Good,Low,Stayed,324
14319,7361,19.0,Female,6,Healthcare,8072,Poor,Very High,Average,0,No,29.0,Master’s Degree,Divorced,1.0,Entry,Large,61,No,No,No,Poor,Medium,Left,72
14320,52342,57.0,Male,12,,5901,Excellent,High,Average,0,Yes,97.0,Master’s Degree,Single,0.0,Mid,Small,54,Yes,No,No,Good,Medium,Stayed,145
14321,46207,20.0,Male,2,Healthcare,8443,Fair,High,Below Average,1,No,50.0,High School,Married,1.0,Entry,Medium,53,No,No,Yes,Fair,Low,Stayed,25
14322,9289,36.0,Male,13,Technology,10530,Fair,High,High,0,No,50.0,PhD,Married,1.0,Senior,Medium,52,No,No,No,Good,Medium,Stayed,157
14323,74112,24.0,Male,13,Media,6093,Fair,Very High,Average,0,No,1.0,Bachelor’s Degree,Married,3.0,Senior,Small,37,No,No,No,Good,Medium,Stayed,156
14324,67326,50.0,Female,1,Healthcare,9836,Good,Low,Below Average,2,No,,Master’s Degree,Married,1.0,Entry,Large,20,,No,No,Good,Low,Stayed,12
14325,29965,29.0,Female,13,Technology,9826,Poor,Very High,High,2,Yes,2.0,High School,Married,0.0,Mid,Medium,66,No,No,No,Good,Low,Left,157
14326,35862,38.0,Male,25,Education,5310,Fair,Very High,Average,1,No,31.0,Associate Degree,Married,0.0,Mid,Medium,76,No,No,No,Fair,Medium,Stayed,299
14327,56131,58.0,Male,6,Healthcare,9596,Fair,High,Average,1,Yes,68.0,High School,Single,1.0,Mid,Medium,22,No,No,No,Good,Medium,Left,73
14328,2373,28.0,Male,3,Technology,10183,Excellent,High,Average,0,No,69.0,Bachelor’s Degree,,5.0,Mid,Large,62,Yes,No,No,Poor,High,Stayed,35
14329,64606,34.0,Male,5,Technology,8286,Fair,Very High,Average,0,No,27.0,Master’s Degree,Married,2.0,Entry,Small,73,No,No,No,Excellent,Low,Stayed,60
14330,48139,22.0,Female,6,Finance,13089,Poor,High,Average,1,No,67.0,Bachelor’s Degree,Married,2.0,Entry,Medium,21,,No,No,Fair,Medium,Left,71
14331,66783,37.0,Male,8,Education,4943,Poor,High,Below Average,0,No,15.0,Associate Degree,Single,1.0,Senior,Medium,23,No,No,No,Good,Low,Left,95
14332,11271,27.0,Male,2,Finance,11583,Good,Medium,Below Average,0,Yes,44.0,Associate Degree,Divorced,3.0,Mid,Medium,31,No,No,No,Good,Medium,Stayed,24
14333,4092,47.0,Female,9,Finance,6920,Poor,High,Below Average,1,Yes,67.0,Bachelor’s Degree,Married,1.0,Senior,Small,14,,No,No,Poor,Medium,Stayed,108
14334,65152,,Female,3,Healthcare,8721,Excellent,Medium,High,0,No,32.0,Master’s Degree,Single,1.0,Senior,Small,32,No,No,No,Good,Medium,Left,35
14335,61104,43.0,Female,3,,7056,Fair,Medium,Average,2,Yes,7.0,Master’s Degree,,1.0,Senior,Large,50,No,No,No,Fair,Low,Left,37
14336,28706,38.0,Male,7,Finance,7957,Poor,Very High,Low,1,Yes,57.0,Master’s Degree,,4.0,Entry,Large,13,No,No,Yes,Good,High,Left,83
14337,64469,32.0,Male,8,Education,5011,Excellent,High,Average,1,No,41.0,Bachelor’s Degree,Married,3.0,Senior,Small,71,No,No,No,Good,Medium,Stayed,97
14338,57877,53.0,Female,31,Healthcare,8158,Fair,Medium,Average,0,No,51.0,High School,Single,5.0,Mid,Large,104,No,No,No,Good,Low,Stayed,372
14339,65264,51.0,Female,7,Finance,8770,Good,Medium,Average,0,No,99.0,Bachelor’s Degree,Single,2.0,Entry,Small,84,No,No,No,Poor,Low,Left,83
14340,15120,43.0,Female,29,Technology,11265,Poor,High,Average,2,No,81.0,Associate Degree,Single,0.0,Mid,Medium,78,Yes,No,No,Good,Low,Stayed,349
14341,66246,42.0,Male,34,Healthcare,7385,Good,High,Average,0,Yes,72.0,Master’s Degree,Married,1.0,Entry,Small,71,No,No,No,Good,Low,Left,407
14342,36199,29.0,Male,2,Technology,9265,Good,Low,Average,0,Yes,48.0,Master’s Degree,Married,3.0,Senior,Small,7,,No,Yes,Good,Medium,Stayed,23
14343,53816,25.0,Male,12,Healthcare,7865,Fair,High,High,0,No,40.0,Master’s Degree,Married,2.0,Entry,Small,53,,No,No,Good,Medium,Stayed,144
14344,62789,22.0,Male,2,Technology,9175,Fair,High,Average,0,No,80.0,Bachelor’s Degree,Married,2.0,Entry,Medium,46,Yes,No,No,Good,Low,Stayed,24
14345,48320,59.0,Female,37,Technology,10169,Excellent,Low,Average,2,No,34.0,Associate Degree,Married,2.0,Mid,Medium,49,No,No,No,Good,Medium,Stayed,443
14346,25644,59.0,Female,25,Technology,10984,Good,High,Average,3,No,23.0,High School,Married,3.0,Entry,Medium,31,No,No,No,Fair,Medium,Stayed,300
14347,35500,43.0,Male,31,Finance,11311,Good,Medium,Average,0,No,70.0,Bachelor’s Degree,Married,4.0,Entry,Large,89,No,No,No,Good,Medium,Left,371
14348,5277,36.0,Male,8,Technology,11467,Poor,High,Average,1,No,7.0,High School,Married,1.0,Entry,Small,31,Yes,No,No,Excellent,Low,Left,97
14349,66422,35.0,Male,26,Technology,10138,Good,High,Below Average,1,Yes,55.0,Associate Degree,Married,1.0,Entry,Medium,52,,No,Yes,Good,,Left,312
14350,65653,43.0,Female,33,Healthcare,8778,Good,High,Average,1,Yes,37.0,Master’s Degree,Divorced,0.0,Mid,Small,74,Yes,No,No,Good,Medium,Stayed,397
14351,53930,30.0,Male,12,Media,6898,Poor,High,High,0,Yes,99.0,Bachelor’s Degree,,1.0,Entry,Large,38,No,No,No,Fair,High,Left,145
14352,28327,23.0,Male,11,Media,4987,Good,Low,High,1,Yes,12.0,High School,Married,4.0,Entry,Medium,68,No,No,No,Excellent,High,Left,133
14353,71734,40.0,Male,21,Healthcare,9052,Good,Medium,Average,0,No,20.0,Master’s Degree,Married,1.0,Entry,Medium,22,No,No,Yes,Good,Medium,Stayed,253
14354,63331,22.0,Male,7,Technology,9090,Excellent,Very High,Average,1,Yes,23.0,Associate Degree,Married,6.0,Senior,Medium,48,No,No,No,Poor,Low,Left,83
14355,54710,35.0,Female,15,Media,6086,Fair,Medium,Average,0,No,96.0,Master’s Degree,Married,,Senior,Medium,17,Yes,No,No,Good,,Stayed,180
14356,32817,45.0,Male,21,Healthcare,8303,Good,Medium,Average,0,Yes,34.0,Bachelor’s Degree,Divorced,0.0,Mid,Medium,38,No,No,No,Good,Low,Left,251
14357,41769,30.0,Male,5,Finance,7402,Good,Medium,Below Average,1,No,74.0,Master’s Degree,Married,0.0,Entry,Medium,67,,No,No,Good,Medium,Stayed,61
14358,50117,18.0,Male,8,Finance,10046,Good,High,Low,1,No,80.0,Master’s Degree,Married,1.0,Senior,Medium,61,No,No,No,Good,Medium,Stayed,95
14359,5897,26.0,Female,15,Finance,8413,Poor,Very High,Average,0,No,93.0,PhD,Single,4.0,Mid,Medium,22,No,No,No,Good,Medium,Stayed,179
14360,48214,57.0,Male,16,Media,6321,Fair,High,Below Average,2,Yes,62.0,Master’s Degree,Married,4.0,Mid,Medium,46,,No,No,Poor,Medium,Stayed,192
14361,43054,26.0,Male,7,Healthcare,10432,Good,High,Average,0,No,11.0,Master’s Degree,Single,4.0,Mid,Medium,30,,No,No,Fair,,Stayed,83
14362,43268,24.0,Female,14,Technology,8946,Fair,Very High,Average,0,No,73.0,Bachelor’s Degree,Divorced,0.0,Entry,Small,15,No,No,No,Fair,Medium,Left,168
14363,18389,42.0,Male,3,Finance,11021,Fair,Very High,Average,1,No,76.0,Associate Degree,Married,1.0,Mid,Medium,44,Yes,No,No,Fair,,Left,36
14364,7003,39.0,Male,31,Technology,9715,Fair,High,High,0,No,59.0,Associate Degree,Single,,Mid,Small,99,No,No,No,Fair,Medium,Left,372
14365,31375,39.0,Male,22,Education,4478,Fair,Low,Below Average,0,No,21.0,High School,Married,0.0,Entry,Large,87,No,No,No,Good,Low,Stayed,265
14366,2047,51.0,Female,15,Education,3758,Good,Medium,High,0,No,37.0,High School,Divorced,2.0,Entry,Medium,79,No,No,Yes,Good,High,Left,179
14367,19108,50.0,Male,39,Education,4292,Excellent,Medium,High,0,Yes,93.0,High School,Married,1.0,Entry,Medium,78,Yes,No,Yes,Poor,High,Stayed,468
14368,30370,36.0,Female,11,Healthcare,5971,Good,High,Average,3,Yes,43.0,Bachelor’s Degree,Single,,Senior,Medium,40,No,No,No,Excellent,Low,Stayed,133
14369,49354,21.0,Female,2,Finance,11648,Poor,High,Average,0,No,10.0,Associate Degree,Married,0.0,Entry,Large,4,,No,No,Good,High,Left,23
14370,32057,24.0,Female,16,Media,5641,Fair,Very High,Low,0,Yes,19.0,Associate Degree,Married,1.0,Mid,Large,74,No,No,No,Poor,Low,Left,192
14371,62939,36.0,Female,19,Technology,7864,Poor,Very High,Average,0,Yes,69.0,High School,Married,4.0,Mid,Medium,81,No,No,No,Good,Medium,Stayed,227
14372,11258,18.0,Male,9,Finance,9400,Good,Very High,Average,1,Yes,42.0,Bachelor’s Degree,Single,5.0,Entry,Medium,57,No,No,No,Fair,Medium,Left,109
14373,62967,31.0,Male,16,Media,6654,Excellent,Medium,Average,1,No,56.0,Master’s Degree,Single,0.0,Mid,Large,71,No,No,No,Good,Low,Stayed,193
14374,69425,29.0,Male,5,Healthcare,8666,,High,Below Average,4,No,95.0,Bachelor’s Degree,,0.0,Entry,Medium,79,No,No,No,Fair,Low,Left,60
14375,28283,44.0,Male,32,Education,3261,Good,Medium,Low,3,No,90.0,High School,Single,1.0,Mid,Small,104,No,No,No,Good,Low,Stayed,384
14376,55255,52.0,Female,3,Healthcare,9228,Fair,Medium,Average,0,No,76.0,Master’s Degree,Divorced,2.0,Entry,Medium,68,,No,No,Fair,Medium,Left,36
14377,32232,28.0,Female,17,Healthcare,7798,Excellent,Very High,Average,0,Yes,95.0,High School,Married,2.0,Entry,Medium,45,No,No,No,Good,High,Left,204
14378,37023,58.0,Male,35,Technology,7118,Good,High,Average,4,No,81.0,High School,Married,1.0,Mid,Medium,38,No,No,No,Good,Medium,Stayed,420
14379,70532,36.0,Male,18,Technology,8767,Excellent,High,Below Average,2,No,49.0,Bachelor’s Degree,Single,0.0,Senior,Medium,46,,No,No,Fair,Medium,Left,215
14380,38252,35.0,Male,22,Media,6620,Poor,High,High,1,Yes,68.0,High School,Married,0.0,Senior,Medium,91,No,No,No,Poor,High,Stayed,265
14381,27537,27.0,Male,5,Technology,11946,Excellent,Low,Below Average,1,No,42.0,Bachelor’s Degree,Married,1.0,Senior,Small,17,,No,Yes,Good,Low,Stayed,59
14382,32219,50.0,Male,25,Education,4034,Poor,High,Average,0,Yes,45.0,PhD,Married,0.0,Mid,Medium,98,Yes,No,No,Fair,High,Stayed,301
14383,57507,,Female,32,Finance,10035,Good,Very High,Average,0,Yes,53.0,Master’s Degree,Single,1.0,Entry,Medium,72,No,No,No,Excellent,High,Left,384
14384,32269,46.0,Male,12,Education,4836,Excellent,Very High,High,0,Yes,46.0,High School,Married,3.0,Mid,Medium,61,No,No,No,Fair,High,Stayed,145
14385,71665,38.0,Female,20,Healthcare,7780,Fair,High,Average,0,No,94.0,Associate Degree,Married,2.0,Entry,Medium,59,Yes,No,Yes,Good,Low,Stayed,240
14386,63906,45.0,Male,11,Education,5813,Poor,High,Average,1,Yes,8.0,Bachelor’s Degree,Married,,Senior,Medium,75,No,No,No,Fair,Low,Left,132
14387,46422,43.0,Female,20,Technology,8150,Good,High,Average,3,No,72.0,Master’s Degree,Divorced,2.0,Senior,Small,36,,No,No,Excellent,Medium,Stayed,240
14388,3805,57.0,Male,13,Technology,9898,Good,High,High,3,No,63.0,Master’s Degree,Single,0.0,Mid,Large,20,No,No,No,Poor,Low,Left,156
14389,15687,50.0,Male,26,Media,5596,Good,High,Average,0,Yes,91.0,Master’s Degree,,0.0,Mid,Small,85,Yes,No,No,Fair,High,Stayed,311
14390,38989,18.0,Male,5,Healthcare,7224,Fair,Low,Average,0,No,42.0,High School,Single,3.0,Senior,Medium,26,Yes,No,No,Fair,High,Left,60
14391,23921,19.0,Male,2,Healthcare,7090,Good,High,Average,0,Yes,71.0,Master’s Degree,Divorced,3.0,Mid,Small,26,No,No,No,Poor,,Stayed,24
14392,67234,20.0,Male,4,,11064,Good,High,High,4,No,22.0,Master’s Degree,Married,5.0,Entry,Small,20,No,No,Yes,Fair,Low,Stayed,47
14393,5235,59.0,Male,20,Healthcare,8962,Fair,High,Average,2,No,8.0,High School,Married,0.0,Entry,Medium,33,No,No,No,Good,,Left,241
14394,31202,27.0,Male,10,Finance,9155,Excellent,High,Below Average,0,Yes,82.0,Bachelor’s Degree,Married,2.0,Entry,Small,78,Yes,No,No,Good,Low,Left,121
14395,66583,48.0,Male,38,Technology,12042,Excellent,High,Average,0,No,50.0,High School,Divorced,4.0,Senior,Small,107,No,No,No,Good,Medium,Stayed,457
14396,60347,22.0,Male,12,Technology,8404,Fair,High,High,0,Yes,79.0,Associate Degree,Married,1.0,Mid,Small,71,,No,No,Poor,Medium,Left,143
14397,67319,35.0,Female,10,Education,4648,Poor,High,,0,No,77.0,High School,Married,0.0,Senior,Large,83,,No,Yes,Good,High,Stayed,120
14398,51027,36.0,Male,3,Healthcare,9357,Poor,High,Average,0,No,33.0,Master’s Degree,Single,,Entry,Small,73,,No,Yes,Good,Medium,Stayed,35
14399,65624,31.0,Male,18,Healthcare,9081,Good,Low,High,0,Yes,75.0,Associate Degree,Married,0.0,Senior,Large,94,No,No,No,Good,Low,Stayed,216
14400,7543,54.0,Female,38,Education,3298,Fair,High,Average,0,Yes,18.0,Master’s Degree,Single,2.0,Mid,Small,45,No,No,No,Good,Low,Left,456
14401,52647,36.0,Male,5,Media,6704,Good,High,Average,1,No,4.0,Associate Degree,Single,0.0,Senior,Large,18,No,No,No,Fair,Low,Stayed,59
14402,45491,53.0,Female,9,Technology,10887,Good,Low,Average,1,No,23.0,Master’s Degree,,0.0,Entry,Large,75,No,No,No,Poor,Low,Left,108
