,Customer ID,Age,Gender,Item Purchased,Category,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchase Amount (USD)
2778,2779.0,70.0,Female,Belt,Accessories,Pennsylvania,L,Yellow,Spring,3.2,No,Standard,No,No,24.0,Credit Card,Bi-Weekly,57.0
2779,2780.0,61.0,Female,Sunglasses,Accessories,Montana,L,Blue,Winter,4.3,No,Express,No,No,14.0,Credit Card,Fortnightly,66.0
2780,2781.0,33.0,Female,Boots,Footwear,Ohio,M,Charcoal,Winter,4.1,No,Next Day Air,No,No,29.0,PayPal,Fortnightly,70.0
2781,2782.0,65.0,Female,Sandals,Footwear,Mississippi,M,Blue,Spring,4.6,No,Standard,No,No,33.0,PayPal,Weekly,39.0
2782,2783.0,41.0,Female,Gloves,Accessories,Idaho,S,Cyan,Spring,3.8,No,Free Shipping,No,No,30.0,PayPal,Annually,34.0
2783,2784.0,19.0,Female,Skirt,Clothing,Virginia,M,Silver,Spring,4.5,No,Next Day Air,No,No,26.0,Credit Card,Quarterly,38.0
2784,2785.0,33.0,Female,Skirt,Clothing,Idaho,M,Black,Winter,3.1,No,Express,No,No,12.0,PayPal,Every 3 Months,
2785,2786.0,53.0,Female,Blouse,Clothing,Louisiana,S,Green,Summer,2.9,No,Next Day Air,No,No,13.0,Bank Transfer,Monthly,80.0
2786,2787.0,54.0,Female,Handbag,Accessories,Colorado,M,Violet,Spring,3.8,No,Next Day Air,No,No,41.0,Debit Card,Every 3 Months,51.0
2787,2788.0,36.0,Female,Boots,Footwear,West Virginia,XL,Pink,Spring,4.1,No,Next Day Air,No,No,4.0,Venmo,Fortnightly,79.0
2788,2789.0,56.0,Female,Boots,Footwear,Rhode Island,M,Olive,Summer,,No,Free Shipping,No,No,2.0,Credit Card,Annually,92.0
2789,2790.0,28.0,Female,Sweater,Clothing,North Carolina,L,Orange,Fall,5.0,No,Express,No,No,28.0,Credit Card,Bi-Weekly,85.0
2790,2791.0,34.0,Female,Socks,Clothing,Maine,M,Black,Spring,4.5,No,Free Shipping,No,No,24.0,Debit Card,Annually,63.0
2791,2792.0,43.0,Female,Gloves,Accessories,Iowa,M,Yellow,Fall,2.8,No,Express,No,No,14.0,Venmo,Fortnightly,60.0
2792,2793.0,54.0,Female,Shorts,Clothing,Kentucky,L,Violet,Winter,3.2,No,Express,No,No,11.0,Credit Card,Weekly,44.0
2793,2794.0,37.0,Female,Boots,Footwear,Massachusetts,M,Silver,Spring,3.1,No,Standard,No,No,27.0,Debit Card,Bi-Weekly,57.0
2794,2795.0,33.0,Female,Jacket,Outerwear,New York,M,Gold,Fall,3.3,No,Standard,No,No,7.0,Cash,Fortnightly,24.0
2795,2796.0,33.0,Female,Scarf,Accessories,Nebraska,M,Magenta,Winter,3.4,No,Store Pickup,No,No,49.0,PayPal,Annually,35.0
2796,2797.0,55.0,Female,Jacket,Outerwear,Oklahoma,M,Red,Winter,3.8,No,Store Pickup,No,No,21.0,Cash,Annually,73.0
2797,2798.0,63.0,Female,Jewelry,Accessories,Oklahoma,M,Green,Winter,3.5,No,Express,No,No,10.0,Venmo,Every 3 Months,42.0
2798,2799.0,52.0,Female,Hoodie,Clothing,Rhode Island,XL,Red,Winter,4.8,No,Store Pickup,No,No,37.0,PayPal,Weekly,20.0
2799,2800.0,23.0,Female,T-shirt,Clothing,Maine,L,Pink,Spring,3.9,No,Free Shipping,No,No,9.0,Bank Transfer,Every 3 Months,89.0
2800,2801.0,70.0,Female,Shirt,Clothing,Arkansas,L,Violet,Fall,3.4,No,Free Shipping,No,No,14.0,Cash,Bi-Weekly,76.0
2801,2802.0,64.0,Female,Shirt,Clothing,New Mexico,M,Indigo,Winter,2.6,No,Express,No,No,30.0,PayPal,Annually,56.0
2802,2803.0,22.0,Female,Coat,Outerwear,Hawaii,L,Red,Fall,3.1,No,Store Pickup,No,No,42.0,Credit Card,Fortnightly,100.0
2803,2804.0,46.0,Female,T-shirt,Clothing,Idaho,M,Violet,Winter,3.3,No,Free Shipping,No,No,31.0,Bank Transfer,Monthly,44.0
2804,2805.0,65.0,Female,Hoodie,Clothing,South Carolina,M,Cyan,Spring,2.8,No,Standard,No,No,48.0,Bank Transfer,Every 3 Months,76.0
2805,2806.0,18.0,Female,Sunglasses,Accessories,Nevada,S,Black,Fall,4.3,No,Standard,No,No,48.0,Cash,Quarterly,97.0
2806,2807.0,45.0,Female,Blouse,Clothing,South Carolina,L,Purple,Spring,2.7,No,Standard,No,No,50.0,Credit Card,Annually,39.0
2807,2808.0,56.0,Female,Hoodie,Clothing,Maryland,M,Charcoal,Spring,4.4,No,2-Day Shipping,No,No,10.0,Debit Card,Fortnightly,100.0
2808,2809.0,49.0,Female,Skirt,Clothing,Tennessee,M,Beige,Spring,3.9,No,Free Shipping,No,No,45.0,PayPal,Every 3 Months,62.0
2809,2810.0,66.0,Female,Shorts,Clothing,Arkansas,XL,Teal,Summer,3.0,No,Standard,No,No,27.0,Debit Card,Quarterly,98.0
2810,2811.0,27.0,Female,Jeans,Clothing,Arizona,M,Purple,Summer,4.0,No,Standard,No,No,10.0,Debit Card,Fortnightly,31.0
2811,2812.0,69.0,Female,Jacket,Outerwear,Ohio,M,Blue,Fall,3.7,No,Store Pickup,No,No,19.0,Credit Card,Quarterly,89.0
2812,2813.0,66.0,Female,Hoodie,Clothing,North Dakota,XL,Magenta,Fall,3.8,No,Store Pickup,No,No,1.0,Credit Card,Every 3 Months,91.0
2813,2814.0,45.0,Female,Shirt,Clothing,Vermont,S,Maroon,Summer,3.3,,2-Day Shipping,No,No,39.0,Debit Card,Quarterly,50.0
2814,2815.0,31.0,Female,T-shirt,Clothing,Minnesota,L,Gold,Winter,3.6,No,Standard,No,No,14.0,Bank Transfer,Monthly,32.0
2815,2816.0,33.0,Female,Blouse,Clothing,Idaho,L,Black,Fall,3.9,No,Free Shipping,No,No,40.0,Venmo,Every 3 Months,67.0
2816,2817.0,43.0,Female,Skirt,Clothing,Maryland,M,Black,Spring,3.5,No,Free Shipping,No,No,45.0,Venmo,Weekly,28.0
2817,2818.0,25.0,Female,Backpack,Accessories,South Carolina,XL,Yellow,Winter,3.4,No,Standard,No,No,6.0,Venmo,Weekly,65.0
2818,2819.0,46.0,Female,Shorts,Clothing,California,M,Turquoise,Fall,4.7,No,Next Day Air,No,No,12.0,Debit Card,Annually,73.0
2819,2820.0,67.0,Female,Shirt,Clothing,Georgia,L,Lavender,Spring,3.0,,Free Shipping,No,No,19.0,Cash,Monthly,27.0
2820,2821.0,26.0,Female,Backpack,Accessories,Vermont,L,Yellow,Summer,3.9,No,Free Shipping,No,No,5.0,Cash,Bi-Weekly,89.0
2821,2822.0,35.0,Female,,Footwear,Georgia,L,Olive,Summer,4.5,No,Standard,No,No,37.0,Venmo,Monthly,72.0
2822,2823.0,61.0,,Skirt,Clothing,New Jersey,S,Brown,Fall,4.1,No,Standard,No,No,33.0,PayPal,Quarterly,37.0
2823,2824.0,26.0,Female,Dress,Clothing,Utah,M,,Summer,4.5,No,Standard,No,No,47.0,Debit Card,Bi-Weekly,63.0
2824,2825.0,39.0,Female,Hat,Accessories,Utah,M,Purple,Fall,4.0,No,Free Shipping,No,No,49.0,Debit Card,Quarterly,90.0
2825,2826.0,69.0,Female,Handbag,Accessories,North Carolina,M,Yellow,Winter,4.3,No,2-Day Shipping,No,No,28.0,Bank Transfer,Annually,62.0
2826,2827.0,32.0,Female,Handbag,Accessories,Florida,L,Brown,Fall,3.6,No,Express,No,No,23.0,Venmo,Annually,43.0
2827,2828.0,20.0,Female,Blouse,Clothing,Wisconsin,M,Magenta,Fall,3.1,No,Next Day Air,No,No,11.0,Bank Transfer,Bi-Weekly,96.0
2828,2829.0,25.0,Female,Scarf,Accessories,Tennessee,L,Lavender,Fall,2.6,No,Standard,No,No,33.0,PayPal,Quarterly,83.0
2829,2830.0,56.0,Female,Jewelry,Accessories,Arizona,XL,Teal,Fall,3.4,No,Next Day Air,No,No,47.0,Cash,Weekly,67.0
2830,2831.0,63.0,Female,Skirt,Clothing,Oregon,L,Cyan,Spring,2.9,No,Store Pickup,No,No,13.0,Venmo,Every 3 Months,90.0
2831,2832.0,34.0,Female,Hoodie,Clothing,Virginia,L,Pink,Winter,,No,Express,No,No,4.0,Credit Card,Weekly,53.0
2832,2833.0,29.0,Female,Scarf,Accessories,Maryland,M,Magenta,Summer,4.6,No,Standard,No,No,40.0,PayPal,Quarterly,37.0
2833,2834.0,43.0,Female,Jeans,Clothing,Arkansas,M,Teal,Fall,3.3,No,Free Shipping,No,No,19.0,Cash,Monthly,56.0
2834,2835.0,39.0,Female,Jacket,Outerwear,Texas,M,Indigo,Fall,2.9,No,2-Day Shipping,No,No,17.0,Credit Card,Weekly,43.0
2835,2836.0,33.0,Female,T-shirt,Clothing,Vermont,S,Pink,Winter,4.9,No,Free Shipping,No,No,7.0,Venmo,Annually,84.0
2836,2837.0,51.0,Female,Pants,Clothing,Wyoming,M,Charcoal,Winter,5.0,No,2-Day Shipping,No,No,21.0,Cash,Bi-Weekly,50.0
2837,2838.0,65.0,Female,Shoes,Footwear,Alabama,M,Brown,Summer,4.5,No,Express,No,No,44.0,PayPal,Weekly,88.0
2838,2839.0,51.0,Female,Jacket,Outerwear,Maine,M,Blue,Fall,3.7,No,Free Shipping,No,No,2.0,Bank Transfer,Weekly,50.0
2839,2840.0,70.0,Female,Scarf,Accessories,South Dakota,L,Teal,Summer,2.8,No,Store Pickup,No,No,30.0,Bank Transfer,Monthly,80.0
2840,2841.0,40.0,Female,T-shirt,Clothing,West Virginia,L,Pink,Spring,3.5,No,Store Pickup,No,No,41.0,Cash,Annually,47.0
2841,2842.0,19.0,Female,Dress,Clothing,Ohio,XL,Magenta,Winter,3.0,No,2-Day Shipping,No,No,31.0,Cash,Weekly,33.0
2842,2843.0,28.0,Female,Coat,Outerwear,Arizona,L,Green,Fall,4.3,No,Standard,No,No,48.0,Debit Card,Quarterly,100.0
2843,2844.0,51.0,Female,Sweater,Clothing,Ohio,M,White,Summer,3.6,No,Store Pickup,No,No,41.0,Venmo,Weekly,26.0
2844,2845.0,32.0,Female,Hat,Accessories,New Mexico,M,Indigo,Summer,4.4,No,Standard,No,No,42.0,Venmo,Annually,79.0
2845,2846.0,26.0,Female,Backpack,Accessories,South Dakota,L,Lavender,Summer,4.1,No,Express,No,No,39.0,Debit Card,Every 3 Months,77.0
2846,2847.0,50.0,Female,Socks,Clothing,Oklahoma,XL,Black,Fall,2.8,No,Next Day Air,No,No,15.0,PayPal,Bi-Weekly,36.0
2847,2848.0,68.0,Female,Jewelry,Accessories,Connecticut,L,Charcoal,Winter,2.8,No,Free Shipping,No,No,3.0,PayPal,Every 3 Months,21.0
2848,2849.0,33.0,Female,Boots,Footwear,Wisconsin,L,Gray,Fall,4.9,No,Store Pickup,No,No,28.0,Bank Transfer,Quarterly,72.0
2849,2850.0,56.0,Female,Coat,Outerwear,New Hampshire,M,Gold,Spring,4.1,No,Express,No,No,27.0,PayPal,Bi-Weekly,25.0
2850,2851.0,57.0,Female,Sweater,Clothing,Nebraska,M,Silver,Spring,3.0,No,Store Pickup,No,No,36.0,Debit Card,Annually,79.0
2851,2852.0,58.0,Female,Blouse,Clothing,Nevada,L,Teal,Summer,3.0,No,Store Pickup,No,No,42.0,Debit Card,Monthly,73.0
2852,2853.0,40.0,Female,Belt,Accessories,New York,M,,Spring,3.0,No,Store Pickup,No,No,30.0,Venmo,Weekly,71.0
2853,2854.0,37.0,Female,Hat,Accessories,Pennsylvania,M,Magenta,Winter,3.2,No,Next Day Air,No,No,9.0,PayPal,Weekly,48.0
2854,2855.0,36.0,Female,Sandals,Footwear,Delaware,M,Beige,Fall,2.7,No,Store Pickup,No,No,25.0,Venmo,Monthly,28.0
2855,2856.0,29.0,Female,Boots,Footwear,Mississippi,S,Maroon,Winter,3.8,No,2-Day Shipping,No,No,33.0,PayPal,Quarterly,95.0
2856,2857.0,65.0,Female,Jacket,Outerwear,Iowa,M,Indigo,Winter,3.5,No,2-Day Shipping,No,No,31.0,Credit Card,Monthly,48.0
2857,2858.0,44.0,Female,Dress,Clothing,Utah,S,Maroon,Spring,3.8,No,Next Day Air,No,No,35.0,Debit Card,Monthly,93.0
2858,2859.0,34.0,Female,Jeans,Clothing,Maryland,L,Teal,Summer,3.8,No,2-Day Shipping,No,No,46.0,Bank Transfer,Monthly,87.0
2859,2860.0,31.0,Female,Shorts,Clothing,Utah,L,Yellow,Fall,3.4,No,Express,No,No,29.0,Bank Transfer,Annually,32.0
2860,2861.0,28.0,Female,Shirt,Clothing,Rhode Island,M,Gold,Spring,2.9,No,Next Day Air,No,No,49.0,Bank Transfer,Weekly,38.0
2861,2862.0,66.0,Female,Coat,Outerwear,Maryland,M,Teal,Fall,3.4,No,Free Shipping,No,No,27.0,Credit Card,Monthly,54.0
2862,2863.0,68.0,Female,Coat,Outerwear,Hawaii,S,Violet,Summer,4.7,No,Store Pickup,No,No,5.0,Bank Transfer,Every 3 Months,75.0
2863,2864.0,37.0,Female,T-shirt,Clothing,Connecticut,M,Yellow,Fall,3.9,No,2-Day Shipping,No,No,18.0,Venmo,Monthly,56.0
2864,2865.0,58.0,Female,Sweater,Clothing,Illinois,S,Maroon,Fall,3.6,No,Store Pickup,No,No,31.0,Venmo,Weekly,43.0
2865,2866.0,28.0,Female,Skirt,Clothing,California,M,Silver,Fall,3.7,No,Free Shipping,No,No,27.0,Cash,Fortnightly,97.0
2866,2867.0,54.0,Female,Blouse,Clothing,Connecticut,S,Violet,Summer,3.1,No,Free Shipping,No,No,19.0,Cash,Annually,75.0
2867,2868.0,21.0,Female,Sneakers,Footwear,Colorado,L,White,Summer,4.9,No,Next Day Air,No,No,33.0,Cash,Fortnightly,55.0
2868,2869.0,45.0,Female,Backpack,Accessories,Colorado,M,Black,Winter,2.6,No,Next Day Air,No,No,42.0,PayPal,Every 3 Months,49.0
2869,2870.0,57.0,Female,Socks,Clothing,Georgia,M,White,Summer,4.2,No,Standard,No,No,16.0,Bank Transfer,Weekly,58.0
2870,2871.0,47.0,Female,Jewelry,Accessories,North Dakota,M,Blue,Winter,4.8,No,Free Shipping,No,No,49.0,Debit Card,Every 3 Months,34.0
2871,2872.0,46.0,Female,Shorts,Clothing,Idaho,S,Black,Summer,2.7,No,2-Day Shipping,No,No,40.0,Venmo,Bi-Weekly,43.0
2872,2873.0,63.0,,Jewelry,Accessories,Connecticut,L,Olive,Fall,2.6,No,Next Day Air,No,No,5.0,Cash,Annually,48.0
2873,2874.0,44.0,Female,Sweater,Clothing,Montana,M,Teal,Spring,2.6,No,Free Shipping,No,No,8.0,Bank Transfer,Monthly,40.0
2874,2875.0,36.0,Female,Shirt,Clothing,Colorado,L,Silver,Summer,3.1,No,Standard,No,No,2.0,Debit Card,Annually,29.0
2875,2876.0,24.0,Female,Pants,Clothing,Kentucky,M,Pink,Fall,2.6,No,Free Shipping,No,No,14.0,Debit Card,Weekly,81.0
2876,2877.0,65.0,Female,Hoodie,Clothing,New Mexico,M,Charcoal,Spring,3.4,,2-Day Shipping,No,No,5.0,Bank Transfer,Fortnightly,84.0
2877,2878.0,32.0,Female,Socks,Clothing,New Jersey,M,,Summer,3.6,No,Standard,No,No,34.0,Venmo,Monthly,46.0
2878,2879.0,63.0,Female,Dress,Clothing,California,L,Turquoise,Summer,4.3,No,Next Day Air,No,No,13.0,Bank Transfer,Annually,86.0
2879,2880.0,62.0,Female,Blouse,Clothing,North Dakota,XL,Turquoise,Winter,4.9,No,Free Shipping,No,No,31.0,Venmo,Annually,57.0
2880,2881.0,19.0,Female,Skirt,Clothing,Florida,L,Beige,Winter,4.8,No,Store Pickup,No,No,43.0,PayPal,Quarterly,61.0
2881,2882.0,38.0,Female,Backpack,Accessories,Texas,M,Cyan,Winter,4.2,No,Free Shipping,No,No,6.0,Bank Transfer,Annually,90.0
2882,2883.0,59.0,Female,Blouse,Clothing,Oklahoma,L,Gold,Winter,2.6,No,Store Pickup,No,No,23.0,Credit Card,Bi-Weekly,51.0
2883,2884.0,22.0,Female,Socks,Clothing,Rhode Island,XL,Silver,Spring,3.2,No,Standard,No,No,10.0,PayPal,Weekly,48.0
2884,2885.0,55.0,Female,Boots,Footwear,Arkansas,M,Purple,Summer,3.4,No,2-Day Shipping,No,No,47.0,Credit Card,Every 3 Months,50.0
2885,2886.0,29.0,Female,Backpack,Accessories,Nevada,M,Yellow,Summer,3.5,No,Next Day Air,No,No,14.0,Credit Card,Bi-Weekly,82.0
2886,2887.0,42.0,Female,Hat,Accessories,Utah,L,Blue,Spring,4.2,No,Free Shipping,No,No,29.0,PayPal,Weekly,33.0
2887,2888.0,23.0,Female,Sandals,Footwear,Kentucky,L,Blue,Winter,2.8,No,Express,No,No,12.0,Cash,Bi-Weekly,28.0
2888,2889.0,70.0,Female,Hoodie,Clothing,Wisconsin,L,Green,Spring,5.0,No,2-Day Shipping,No,No,25.0,Debit Card,Quarterly,42.0
2889,2890.0,64.0,Female,Sunglasses,Accessories,Minnesota,M,Charcoal,Fall,3.3,No,Store Pickup,No,No,21.0,Venmo,Annually,43.0
2890,2891.0,39.0,Female,Jeans,Clothing,North Dakota,M,Violet,Winter,3.7,No,Free Shipping,No,No,23.0,Credit Card,Monthly,55.0
2891,2892.0,47.0,Female,T-shirt,Clothing,Ohio,XL,Black,Winter,2.5,No,Free Shipping,No,No,10.0,PayPal,Monthly,73.0
2892,2893.0,22.0,Female,Dress,Clothing,Nevada,M,Teal,Spring,3.2,No,Standard,No,No,47.0,Credit Card,Monthly,39.0
2893,2894.0,69.0,Female,Belt,Accessories,Kentucky,S,Orange,Spring,3.1,No,Free Shipping,No,No,44.0,Debit Card,Every 3 Months,20.0
2894,2895.0,35.0,Female,Jewelry,Accessories,Kentucky,S,Brown,Spring,3.5,No,Standard,No,No,41.0,Venmo,Annually,32.0
2895,2896.0,56.0,Female,Hoodie,Clothing,Montana,L,Green,Summer,4.6,No,Standard,No,No,29.0,Bank Transfer,Monthly,86.0
2896,2897.0,30.0,Female,Blouse,Clothing,Delaware,M,Silver,Summer,3.3,No,Free Shipping,No,No,2.0,Venmo,Every 3 Months,91.0
2897,2898.0,43.0,Female,Jacket,Outerwear,Montana,L,Violet,Fall,2.5,No,,No,No,2.0,Cash,Fortnightly,59.0
2898,2899.0,23.0,Female,Sneakers,Footwear,New Jersey,XL,Peach,Summer,4.6,No,Express,No,No,29.0,Credit Card,Annually,33.0
2899,2900.0,50.0,Female,Boots,Footwear,Nebraska,M,Gold,Spring,4.2,,2-Day Shipping,No,No,22.0,Bank Transfer,Fortnightly,64.0
2900,2901.0,41.0,Female,Blouse,Clothing,Maryland,XL,Violet,Winter,4.0,No,Standard,No,No,23.0,Cash,Bi-Weekly,67.0
2901,2902.0,41.0,Female,Blouse,Clothing,Alabama,L,Olive,Winter,2.6,No,Free Shipping,No,No,46.0,Credit Card,Quarterly,43.0
2902,2903.0,27.0,Female,Boots,Footwear,North Carolina,S,Orange,Spring,4.6,No,Standard,No,No,19.0,PayPal,Bi-Weekly,32.0
2903,2904.0,38.0,Female,Scarf,Accessories,Delaware,S,Teal,Spring,3.5,No,2-Day Shipping,No,No,24.0,Credit Card,Every 3 Months,39.0
2904,2905.0,41.0,Female,Sandals,Footwear,Iowa,M,Gray,Spring,4.0,No,2-Day Shipping,No,No,43.0,Venmo,Monthly,41.0
2905,2906.0,58.0,Female,Sunglasses,Accessories,New York,L,Black,Winter,4.8,No,Standard,No,No,14.0,Debit Card,Fortnightly,53.0
2906,2907.0,58.0,Female,Coat,Outerwear,Virginia,M,Indigo,Spring,3.9,No,Standard,No,No,7.0,Venmo,Annually,27.0
2907,2908.0,19.0,Female,Sunglasses,Accessories,Maryland,XL,Lavender,Summer,3.7,No,Next Day Air,No,No,50.0,PayPal,Bi-Weekly,82.0
2908,2909.0,43.0,Female,Blouse,Clothing,Texas,M,Beige,Winter,3.1,No,Store Pickup,No,No,15.0,Debit Card,Every 3 Months,87.0
2909,2910.0,27.0,Female,Backpack,Accessories,Louisiana,,Indigo,Winter,3.0,No,Next Day Air,No,No,40.0,Credit Card,Every 3 Months,78.0
2910,2911.0,32.0,Female,Belt,Accessories,Mississippi,M,,Summer,2.9,No,Store Pickup,No,No,41.0,Credit Card,Monthly,32.0
2911,2912.0,28.0,Female,,Clothing,Ohio,XL,Orange,Fall,2.9,No,Next Day Air,No,No,34.0,Venmo,Quarterly,38.0
2912,2913.0,48.0,Female,Shoes,Footwear,Oregon,M,Yellow,Winter,4.0,No,Standard,No,No,27.0,Cash,Bi-Weekly,37.0
2913,2914.0,43.0,,Coat,Outerwear,Wyoming,L,Cyan,Winter,3.5,No,Express,No,No,12.0,Cash,Every 3 Months,83.0
2914,2915.0,45.0,Female,Sweater,Clothing,Pennsylvania,M,Yellow,Fall,3.8,No,Express,No,No,1.0,Debit Card,Bi-Weekly,72.0
2915,2916.0,26.0,Female,Shirt,Clothing,Oregon,M,Cyan,Fall,4.5,No,Express,No,No,39.0,Debit Card,Bi-Weekly,30.0
2916,2917.0,62.0,Female,Shorts,Clothing,Oklahoma,M,Green,Winter,2.7,No,Express,No,No,13.0,Credit Card,Bi-Weekly,66.0
2917,2918.0,58.0,Female,Shirt,Clothing,Colorado,XL,White,Winter,2.9,No,Store Pickup,No,No,,Venmo,Annually,45.0
2918,2919.0,19.0,Female,Sunglasses,Accessories,New York,S,Black,Fall,4.9,No,Free Shipping,No,No,36.0,Cash,Weekly,73.0
2919,2920.0,64.0,Female,Shoes,Footwear,Minnesota,L,Charcoal,Winter,3.8,No,Standard,No,No,31.0,Debit Card,Monthly,67.0
2920,2921.0,33.0,Female,Sunglasses,Accessories,Texas,XL,Brown,Spring,4.9,No,Free Shipping,No,No,3.0,Debit Card,Bi-Weekly,72.0
2921,2922.0,20.0,Female,Handbag,Accessories,Wisconsin,M,Cyan,Fall,4.6,No,Standard,No,No,11.0,Cash,Fortnightly,24.0
2922,2923.0,45.0,Female,Sunglasses,Accessories,Kentucky,L,Beige,Winter,3.5,No,Express,No,No,16.0,PayPal,Quarterly,68.0
2923,2924.0,28.0,Female,Shirt,Clothing,Pennsylvania,M,Magenta,Spring,4.2,No,2-Day Shipping,No,No,12.0,Cash,Quarterly,70.0
2924,2925.0,47.0,Female,Shirt,Clothing,Rhode Island,L,Indigo,Winter,3.7,No,Free Shipping,No,No,37.0,Debit Card,Every 3 Months,64.0
2925,2926.0,54.0,Female,Sweater,Clothing,Illinois,M,Maroon,Spring,2.8,No,Store Pickup,No,No,43.0,Credit Card,Every 3 Months,91.0
2926,2927.0,64.0,Female,Handbag,Accessories,Maryland,M,Gray,Winter,4.8,No,2-Day Shipping,No,No,9.0,Cash,Weekly,82.0
2927,2928.0,45.0,Female,Shirt,Clothing,Missouri,M,Black,Summer,2.7,No,Express,No,No,15.0,Venmo,Bi-Weekly,24.0
2928,2929.0,40.0,Female,Jewelry,Accessories,Alabama,L,Yellow,Spring,3.6,No,Store Pickup,No,No,17.0,Credit Card,Weekly,80.0
2929,2930.0,31.0,Female,Socks,Clothing,Maine,XL,White,Winter,4.5,No,Next Day Air,No,No,42.0,Venmo,Fortnightly,53.0
2930,2931.0,38.0,Female,T-shirt,Clothing,Mississippi,M,Orange,Spring,4.0,No,Free Shipping,No,No,,Venmo,Monthly,50.0
2931,2932.0,36.0,Female,Jewelry,Accessories,Alabama,M,Magenta,Fall,4.5,No,2-Day Shipping,No,No,49.0,Credit Card,Bi-Weekly,31.0
2932,2933.0,65.0,Female,Backpack,Accessories,Alaska,L,Black,Spring,3.9,No,Express,No,No,3.0,PayPal,Quarterly,88.0
2933,2934.0,27.0,Female,Hat,Accessories,Illinois,M,Brown,Summer,3.8,No,Standard,No,No,28.0,Venmo,Monthly,52.0
2934,2935.0,38.0,Female,Gloves,Accessories,Idaho,M,Orange,Fall,4.7,No,Next Day Air,No,No,41.0,Bank Transfer,Quarterly,22.0
2935,2936.0,58.0,Female,Sneakers,Footwear,North Carolina,XL,Gray,Spring,4.6,No,Standard,No,No,11.0,Venmo,Weekly,27.0
2936,2937.0,31.0,Female,Skirt,Clothing,Washington,M,White,Spring,3.6,No,Express,No,No,46.0,PayPal,Weekly,34.0
2937,2938.0,28.0,Female,Handbag,Accessories,West Virginia,M,White,Spring,4.3,No,2-Day Shipping,No,No,15.0,Credit Card,Weekly,39.0
2938,2939.0,28.0,Female,Sunglasses,Accessories,Maine,M,Violet,Fall,3.0,No,Standard,No,No,15.0,Cash,Monthly,53.0
2939,2940.0,32.0,Female,Sweater,Clothing,Kentucky,M,Beige,Winter,4.3,No,Express,No,No,34.0,Venmo,Weekly,46.0
2940,2941.0,61.0,Female,Handbag,Accessories,Massachusetts,L,Beige,Summer,4.8,No,Next Day Air,No,No,13.0,Cash,Monthly,85.0
2941,2942.0,38.0,Female,Skirt,Clothing,Pennsylvania,L,Purple,Spring,3.7,No,Free Shipping,No,No,27.0,PayPal,Monthly,86.0
2942,2943.0,54.0,Female,Socks,Clothing,Hawaii,M,Brown,Summer,2.6,No,Free Shipping,No,No,37.0,Bank Transfer,Weekly,63.0
2943,2944.0,29.0,Female,Shirt,Clothing,Virginia,M,Orange,Spring,3.4,No,Standard,No,No,37.0,Credit Card,Monthly,44.0
2944,2945.0,50.0,Female,Sneakers,Footwear,New York,XL,Cyan,Summer,3.9,No,Free Shipping,No,No,4.0,Venmo,Every 3 Months,95.0
2945,2946.0,32.0,Female,Belt,Accessories,Delaware,M,Charcoal,Summer,4.8,No,Free Shipping,No,No,1.0,Credit Card,Every 3 Months,49.0
2946,2947.0,38.0,Female,Pants,Clothing,Hawaii,L,Purple,Spring,2.8,No,Free Shipping,No,No,29.0,Bank Transfer,Quarterly,77.0
2947,2948.0,52.0,Female,Jewelry,Accessories,Nebraska,L,Peach,Spring,4.4,No,Standard,No,No,50.0,Venmo,Annually,63.0
2948,2949.0,61.0,Female,Pants,Clothing,Vermont,M,Violet,Winter,3.1,No,Standard,No,No,38.0,Debit Card,Bi-Weekly,83.0
2949,2950.0,25.0,Female,Jewelry,Accessories,Iowa,M,Peach,Spring,3.8,No,Store Pickup,No,No,15.0,PayPal,Annually,93.0
2950,2951.0,22.0,Female,Jeans,Clothing,Iowa,S,Maroon,Winter,4.1,No,2-Day Shipping,No,No,44.0,Debit Card,Every 3 Months,91.0
2951,2952.0,47.0,Female,Scarf,Accessories,Arkansas,L,Maroon,Fall,4.6,No,Free Shipping,No,No,14.0,Cash,Weekly,99.0
2952,2953.0,50.0,Female,Belt,Accessories,Alabama,M,Peach,Spring,4.9,No,Next Day Air,No,No,5.0,Debit Card,Monthly,24.0
2953,2954.0,45.0,Female,Dress,Clothing,Maryland,M,Silver,Summer,4.8,No,Next Day Air,No,No,11.0,Credit Card,Annually,82.0
2954,2955.0,33.0,Female,T-shirt,Clothing,South Dakota,M,Indigo,Winter,3.9,No,Express,No,No,15.0,Credit Card,Annually,28.0
2955,2956.0,42.0,Female,Boots,Footwear,Vermont,M,Silver,Winter,2.6,No,Free Shipping,No,No,46.0,Credit Card,Annually,67.0
2956,2957.0,52.0,Female,Dress,Clothing,Montana,M,Olive,Fall,3.7,No,Standard,No,No,30.0,Venmo,Monthly,88.0
2957,2958.0,69.0,Female,Jewelry,Accessories,South Dakota,S,Gray,Fall,4.7,No,Standard,No,No,2.0,Cash,Annually,70.0
2958,2959.0,55.0,Female,Skirt,Clothing,Ohio,M,Black,Summer,4.5,No,Standard,No,No,28.0,PayPal,Monthly,100.0
2959,2960.0,,Female,Handbag,Accessories,Texas,L,Maroon,Summer,4.7,No,Free Shipping,No,No,9.0,PayPal,Quarterly,28.0
